id,StartDate,EndDate,studytime,bottest_filter,handw,discomfort1_1,discomfort1_2,discomfort1_3,discomfort1_4,discomfort1_5,discomfort1_6,discomfort1_7,discomfort1_8,dginstrux,comp2,fairQ_1,fairQ_rt_First Click,fairQ_rt_Last Click,fairQ_rt_Page Submit,fairQ_rt_Click Count,assignrt_First Click,assignrt_Last Click,assignrt_Page Submit,assignrt_Click Count,forced,preventRT_First Click,preventRT_Last Click,preventRT_Page Submit,preventRT_Click Count,comp1,r1_rt_First Click,r1_rt_Last Click,r1_rt_Page Submit,r1_rt_Click Count,dg1,dg1_rt_First Click,dg1_rt_Last Click,dg1_rt_Page Submit,dg1_rt_Click Count,r2_rt_First Click,r2_rt_Last Click,r2_rt_Page Submit,r2_rt_Click Count,dg2,dg2_rt_First Click,dg2_rt_Last Click,dg2_rt_Page Submit,dg2_rt_Click Count,r3_rt_First Click,r3_rt_Last Click,r3_rt_Page Submit,r3_rt_Click Count,dg3,dg3_rt_First Click,dg3_rt_Last Click,dg3_rt_Page Submit,dg3_rt_Click Count,r4_rt_First Click,r4_rt_Last Click,r4_rt_Page Submit,r4_rt_Click Count,dg4,dg4_rt_First Click,dg4_rt_Last Click,dg4_rt_Page Submit,dg4_rt_Click Count,r5_rt_First Click,r5_rt_Last Click,r5_rt_Page Submit,r5_rt_Click Count,dg5,dg5_rt_First Click,dg5_rt_Last Click,dg5_rt_Page Submit,dg5_rt_Click Count,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,compcheck,memQ_4,memQrt_First Click,memQrt_Last Click,memQrt_Page Submit,memQrt_Click Count,conf,discomfort3_1,discomfort3_2,discomfort3_3,discomfort3_4,discomfort3_5,discomfort3_6,discomfort3_7,discomfort3_8,responsible,gender,age,deception1,deception2,feedbackexcl,dgXP,id,dg1,dg2,dg3,dg4,dg5,Numeracy
105,7/12/19 7:49,7/12/19 7:59,0:10,1,"If you can't be there in person, send a letter.",1,1,1,6,6,5,5,6,I have carefully read and understand the instructions above.,FALSE,50,7.246,7.246,8.971,1,0,0,2.092,0,I have carefully read and understand the instructions above.,21.793,21.793,23.11,1,FALSE,0,0,3.105,0,40,3.83,3.83,4.953,1,0,0,3.009,0,40,2.02,2.02,3.382,1,0,0,3.005,0,40,1.581,1.581,2.284,1,0,0,3.01,0,40,1.865,1.865,2.582,1,0,0,3.011,0,40,2.135,2.135,2.921,1,500,1,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,128,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,40,6.834,6.834,12.669,1,"
7",1,1,,6,6,6,6,6,1,Female,43,1,1,1,2,50,40,40,40,40,40,11
106,7/12/19 7:44,7/12/19 7:59,0:15,1,"If you can't be there in person, send a letter.",3,3,2,6,7,6,6,6,I have carefully read and understand the instructions above.,TRUE,50,7.344,7.344,8.392,1,0,0,2.105,0,I have carefully read and understand the instructions above.,24.241,24.241,25.091,1,FALSE,0,0,3.224,0,0,4.419,18.113,19.624,5,0,0,3.221,0,0,4.711,4.711,6.86,1,0,0,3.122,0,0,3.887,3.887,4.997,1,0,0,3.034,0,0,3.93,3.93,4.899,1,0,0,3.011,0,0,2.157,2.157,3.35,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,2,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,3.839,8.492,9.696,2,5,2,3,2,6,7,6,5,6,1,Female,66,1,0,1,1,581,0,0,0,0,0,13
107,7/12/19 7:44,7/12/19 7:59,0:15,1,"If you can't be there in person, send a letter. ",2,2,2,5,5,4,3,4,I have carefully read and understand the instructions above.,FALSE,50,9.754,18.054,19.283,2,0,0,2.008,0,I have carefully read and understand the instructions above.,17.624,17.624,18.781,1,FALSE,0,0,3.008,0,50,3.548,3.548,4.421,1,0,0,3.006,0,50,3.217,3.217,4.294,1,0,0,3.008,0,50,3.601,3.601,4.708,1,0,0,3.008,0,50,4.048,4.048,6.832,1,0,0,3.007,0,50,2.457,2.457,4.273,1,333,10,0.01,1 in 10,10%,2%,2 in 100,10,100,20,0,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.685,3.041,4.177,2,5,2,2,2,4,4,4,3,3,1,Male,47,1,1,1,2,130,50,50,50,50,50,11
108,7/12/19 7:45,7/12/19 7:59,0:14,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,7,I have carefully read and understand the instructions above.,FALSE,50,6.247,6.247,6.971,1,0,0,2.007,0,I have carefully read and understand the instructions above.,10.241,10.241,21.421,1,FALSE,0,0,3.007,0,20,4.519,4.519,5.939,1,0,0,3.107,0,20,5.348,5.348,6,1,0,0,3.107,0,10,4.513,4.513,5.283,1,0,0,3.008,0,40,2.898,2.898,3.56,1,0,0,3.007,0,10,1.583,1.583,2.269,1,500,1,0.1,1 in 10,10%,2,10,10,100,20,50,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,20,27.644,27.644,29.574,1,3,1,1,1,7,7,7,7,7,3,Female,19,1,1,1,2,658,20,20,10,40,10,10
109,7/12/19 7:45,7/12/19 7:59,0:14,1,"If you can't be there in person,send a letter.",1,1,1,5,7,7,6,6,I have carefully read and understand the instructions above.,TRUE,10,9.649,9.649,10.789,1,0,0,2.108,0,I have carefully read and understand the instructions above.,24.981,24.981,26.333,1,FALSE,0,0,3.008,0,40,6.64,6.64,7.747,1,0,0,3.006,0,40,4.063,4.063,5.665,1,0,0,3.009,0,40,1.724,3.735,4.795,2,0,0,3.106,0,40,6.322,6.322,7.812,1,0,0,3.107,0,40,4.16,4.16,5.203,1,500,1,10,1 in 10,10%,5,50,10,100,20,5,1 in 12 chance,18,4,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,40,4.044,10.026,13.55,2,"
7",1,1,1,6,7,6,6,7,7,Female,28,1,1,1,1,183,40,40,40,40,40,8
110,7/12/19 7:45,7/12/19 7:59,0:14,1,"If you can't be there in person, send a letter.",1,1,1,6,7,7,1,1,I have carefully read and understand the instructions above.,FALSE,40,8.755,16.614,17.782,3,0,0,2.108,0,I have carefully read and understand the instructions above.,23.894,23.894,24.874,1,FALSE,0,0,3.006,0,0,5.587,5.587,7.146,1,0,0,3.006,0,0,5.228,5.228,6.431,1,0,0,3.008,0,0,2.558,2.558,3.995,1,0,0,3.006,0,0,2.609,2.609,4.136,1,0,0,3.106,0,0,2.102,2.102,3.388,1,500,100,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,2.501,2.501,7.293,1,"
7",1,1,1,7,6,7,1,1,1,Female,52,0,1,1,2,398,0,0,0,0,0,12
111,7/12/19 7:49,7/12/19 7:59,0:10,1,mail mail.,1,1,1,5,6,5,2,2,I have carefully read and understand the instructions above.,FALSE,50,5.31,5.31,11.617,1,0,0,2.016,0,I have carefully read and understand the instructions above.,8.876,11.693,14.436,2,FALSE,0,0,3.02,0,50,4.985,4.985,12.801,1,0,0,3.023,0,50,8.58,8.58,9.728,1,0,0,3.021,0,50,1.645,1.645,2.847,1,0,0,3.017,0,50,1.832,1.832,3.104,1,0,0,3.017,0,50,2.589,2.589,4.041,1,500,5,1,1 in 10,10%,2,2,1,10,20,2,1 in 12 chance,12,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,1.368,4.241,5.709,3,6,2,1,2,5,5,5,2,2,1,Female,31,1,1,1,2,264,50,50,50,50,50,8
112,7/12/19 7:49,7/12/19 7:59,0:10,1,"If you can't be there in person, send a letter. ",1,1,1,5,7,6,4,4,I have carefully read and understand the instructions above.,FALSE,10,11.414,11.414,14.01,1,0,0,2.007,0,I have carefully read and understand the instructions above.,21.828,21.828,22.428,1,FALSE,0,0,3.008,0,50,3.288,3.288,6.042,1,0,0,3.008,0,50,2.639,2.639,3.444,1,0,0,3.007,0,50,1.61,2.069,2.84,2,0,0,3.114,0,50,1.684,1.684,2.528,1,2.933,2.933,3.108,1,50,1.596,1.596,2.257,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,2.448,3.869,5.38,2,"
7",1,1,1,5,7,6,5,5,1,Male,27,1,1,1,2,639,50,50,50,50,50,13
113,7/12/19 7:44,7/12/19 7:59,0:15,1,"If you can't be there in person, send a letter.",2,1,1,6,6,5,5,5,I have carefully read and understand the instructions above.,FALSE,40,11.225,11.225,13.191,1,0,0,2.008,0,I have carefully read and understand the instructions above.,19.515,19.515,20.431,1,FALSE,0,0,3.109,0,90,4.973,8.036,10.191,2,0,0,3.109,0,70,2.857,2.857,3.657,1,0,0,3.009,0,80,3.113,3.113,4.118,1,0,0,3.008,0,70,3.252,3.252,4.38,1,0,0,3.108,0,80,3.944,3.944,5.011,1,500,10,0.001,1 in 10,10%,2%,2%,10,100,20,5,1 in 12 chance,90%,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,80,7.705,7.705,9.742,1,6,1,1,1,6,6,6,6,6,5,Male,48,1,0,1,2,612,90,70,80,70,80,14
114,7/12/19 7:48,7/12/19 7:59,0:11,1,"If you can't be there in person, send a letter. ",1,2,3,6,6,3,4,5,I have carefully read and understand the instructions above.,FALSE,50,11.855,11.855,12.502,1,0,0,2.113,0,I have carefully read and understand the instructions above.,49.703,49.703,50.591,1,FALSE,0,0,3.114,0,50,3.808,3.808,4.59,1,0,0,3.012,0,50,2.314,2.314,3.04,1,0,0,3.119,0,50,2.822,2.822,3.803,1,0,0,3.011,0,50,7.717,7.717,8.519,1,0,0,3.11,0,50,5.422,5.422,6.372,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,2,1 in 12 chance,52,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,2.135,4.638,13.509,2,"
7",6,7,5,5,5,4,6,5,1,Female,20,1,1,1,2,26,50,50,50,50,50,13
115,7/12/19 7:46,7/12/19 7:59,0:13,1,"If you can't be there in person, send a letter.",3,2,3,5,6,6,1,5,I have carefully read and understand the instructions above.,FALSE,50,5.905,5.905,6.836,1,0,0,3.445,0,I have carefully read and understand the instructions above.,9.827,9.827,10.817,1,FALSE,0,0,4.472,0,40,4.895,4.895,5.846,1,0,0,3.008,0,40,4.681,4.681,6.034,1,0,0,3.008,0,40,2.796,2.796,3.842,1,0,0,3.008,0,40,2.566,2.566,3.559,1,0,0,3.007,0,40,3.024,3.024,4.225,1,600,10,1,1 in 10,10%,2,2,10,100,20,0,1 in 12 chance,10,7,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,40,2.956,7.211,8.902,5,4,6,7,7,5,7,6,2,5,1,Female,30,1,1,0,2,219,40,40,40,40,40,10
116,7/12/19 7:47,7/12/19 7:59,0:12,1,"If you can't be there in person, send a letter.",2,1,2,4,5,4,3,4,I have carefully read and understand the instructions above.,TRUE,30,4.796,4.796,5.278,1,0,0,3.663,0,I have carefully read and understand the instructions above.,4.017,11.233,16.325,5,FALSE,0,0,4.987,0,50,11.233,11.233,13.293,1,0,0,4.539,0,0,1.844,1.844,2.736,1,0,0,4.953,0,50,45.743,45.743,46.284,1,0,0,4.993,0,0,21.428,22.043,22.24,2,0,0,4.004,0,50,2.184,2.184,2.668,1,500,10,1,1 in 10,10%,2,2,10,100,20,10,1 in 12 chance,18,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,50,4.675,4.675,5.334,1,4,2,2,4,5,5,5,4,5,1,Male,27,1,1,1,1,542,50,0,50,0,50,11
117,7/12/19 7:51,7/12/19 7:59,0:08,1,mail mail.,1,1,1,1,4,1,1,1,I have carefully read and understand the instructions above.,FALSE,0,7.453,7.453,10.122,1,0,0,2.006,0,I have carefully read and understand the instructions above.,10.609,14.04,14.85,3,FALSE,0,0,3.006,0,50,12.626,12.626,13.633,1,0,0,3.108,0,50,1.844,2.763,3.845,2,0,0,3.006,0,50,0.982,0.982,1.756,1,0,0,3.107,0,50,0.917,0.917,1.797,1,0,0,3.006,0,50,1.007,1.007,3.732,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,4.974,9.447,10.288,3,"
7",1,1,1,1,4,1,1,1,1,Male,29,1,1,1,2,582,50,50,50,50,50,14
118,7/12/19 7:48,7/12/19 7:59,0:11,1,"if you can't be there in person, send a letter",4,3,3,2,6,4,6,4,I have carefully read and understand the instructions above.,FALSE,40,6.665,6.665,7.2,2,0,0,2.007,0,I have carefully read and understand the instructions above.,5.663,5.665,15.617,6,FALSE,0,0,3.007,0,50,5.25,5.251,5.965,10,0,0,3.007,0,50,3.586,3.588,5.086,14,0,0,3.009,0,50,3.682,3.685,4.334,18,0,0,3.008,0,50,2.829,2.835,3.536,22,0,0,3.006,0,50,3.275,3.279,4.035,26,500,1,1,1 in 10,10%,2,200,10,100,20,0.0005,1 in 12 chance,18,12,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,50,1.699,3.683,4.41,56,5,1,3,1,3,5,6,5,6,5,Male,35,1,1,1,2,635,50,50,50,50,50,8
119,7/12/19 7:46,7/12/19 7:59,0:13,1,"If you can't be there in person, send a letter.",1,1,1,4,4,4,3,3,I have carefully read and understand the instructions above.,TRUE,20,8.178,14.869,15.582,2,0,0,2.006,0,I have carefully read and understand the instructions above.,18.252,18.252,19.007,1,FALSE,0,0,3.007,0,30,11.92,11.92,13.021,1,0,0,3.106,0,20,3.101,3.101,5.037,1,0,0,3.006,0,40,2.066,2.066,3.388,1,0,0,3.007,0,40,1.625,1.625,3.456,1,0,0,3.006,0,30,2.265,2.265,3.213,1,500,10,1,1 in 10,10%,2,2,10,100,20,10,1 in 12 chance,9,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,33,3.711,9.368,10.813,2,5,2,1,1,3,4,5,4,2,5,Male,30,1,1,1,1,67,30,20,40,40,30,11
120,7/12/19 7:46,7/12/19 7:59,0:13,1,mail mail.,1,1,1,7,7,7,3,2,I have carefully read and understand the instructions above.,FALSE,10,7.111,8.53,10.662,3,0,0,2.01,0,I have carefully read and understand the instructions above.,3.647,22.535,23.165,2,TRUE,0,0,3.11,0,50,3.623,3.623,5.255,1,0,0,3.109,0,50,1.821,1.821,2.847,1,0,0,3.01,0,50,1.751,1.751,2.627,1,0,0,3.009,0,50,16.996,16.996,17.79,1,0,0,3.01,0,50,12.71,14.46,14.492,4,500,10,1,1 in 10,10%,2,25,10,100,20,1,1 in 12 chance,18,6,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,0.934,2.892,4.423,3,"
7",1,1,1,7,7,1,5,1,1,Male,28,1,1,1,1,603,50,50,50,50,50,9
121,7/12/19 7:45,7/12/19 7:59,0:14,1,"If you can't be there in person, send a letter.",2,2,3,5,5,6,4,6,I have carefully read and understand the instructions above.,FALSE,50,27.791,27.791,29.102,1,0,0,2.106,0,I have carefully read and understand the instructions above.,27.172,27.172,28.258,1,FALSE,0,0,3.107,0,50,9.156,9.156,10.465,1,0,0,3.007,0,50,3.959,3.959,4.831,1,0,0,3.007,0,50,2.515,2.515,3.388,1,0,0,3.007,0,50,2.052,2.052,2.898,1,0,0,3.007,0,50,2.077,2.077,2.862,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,20,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,6.523,6.523,7.839,1,"
7",2,2,3,5,5,6,6,5,1,Male,45,1,1,0,2,494,50,50,50,50,50,13
122,7/12/19 7:50,7/12/19 7:59,0:09,1,If you can't be there in person send a letter.,1,1,4,4,5,5,4,4,I have carefully read and understand the instructions above.,FALSE,50,4.773,4.773,5.655,1,0,0,2.007,0,I have carefully read and understand the instructions above.,12.351,12.351,12.97,1,TRUE,0,0,3.006,0,50,4.647,4.647,5.713,1,2.161,2.817,3.007,2,30,2.865,2.865,4.44,1,0,0,3.008,0,20,1.719,1.719,2.374,1,0,0,3.009,0,20,1.969,1.969,3.221,1,0,0,3.006,0,20,1.824,1.824,2.785,1,300,100,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,42,5.711,11.264,11.84,2,4,1,1,2,4,5,5,4,5,6,Male,21,1,1,1,2,407,50,30,20,20,20,12
123,7/12/19 7:48,7/12/19 7:59,0:11,1,"If you can't be there in person, send a letter.",1,1,1,7,7,5,5,6,I have carefully read and understand the instructions above.,FALSE,20,9.775,13.975,22.251,4,0,0,2.107,0,I have carefully read and understand the instructions above.,5.548,13.396,14.289,2,FALSE,0,0,3.005,0,40,4.927,4.927,6.617,1,0,0,3.004,0,40,2.265,2.265,3.702,1,0,0,3.005,0,30,2.008,2.008,2.908,1,0,0,3.107,0,10,2.279,3.017,3.989,2,0,0,3.106,0,10,2.406,2.406,3.474,1,500,10,1,1 in 10,10%,2,2,10,1,20,50,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,26,21.253,21.253,23.481,1,5,1,1,1,7,7,5,5,6,1,Female,37,1,1,1,3,331,40,40,30,10,10,11
124,7/12/19 7:47,7/12/19 7:59,0:12,1,"If you can't be there in person, send a letter.",1,1,2,7,6,6,7,5,I have carefully read and understand the instructions above.,FALSE,30,22.925,25.708,26.887,3,0,0,2.006,0,I have carefully read and understand the instructions above.,1.61,8.354,11.671,3,FALSE,0,0,3.01,0,0,4.075,4.075,5.548,1,0,0,3.006,0,0,1.5,2.229,3.232,2,0,0,3.205,0,0,1.609,110.42,111.229,3,0,0,3.026,0,0,1.335,1.335,2.115,1,0,0,3.118,0,0,1.128,1.128,2.471,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,1,1 in 12 chance,5,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,1.3,1.3,7.004,1,"
7",1,2,1,7,7,7,7,7,1,Female,31,1,1,1,2,284,0,0,0,0,0,13
125,7/12/19 7:46,7/12/19 7:59,0:13,1,"If you can't be there in person, send a letter.",1,1,1,7,6,6,6,6,I have carefully read and understand the instructions above.,FALSE,50,6.55,6.55,8.58,1,0,0,2.005,0,I have carefully read and understand the instructions above.,37.952,37.952,38.734,1,FALSE,0,0,3.105,0,30,5.164,5.717,8.061,2,0,0,3.006,0,50,2.497,2.497,3.941,1,0,0,3.106,0,30,1.529,1.529,3.141,1,0,0,3.007,0,50,1.689,1.689,2.648,1,0,0,3.006,0,30,1.586,2.172,3.492,2,500,0.001,0.001,1 in 10,10%,2%,2,10,100,20,5,1 in 12 chance,9,16,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,38,1.499,4.053,5.058,5,4,1,1,1,6,6,7,6,6,4,Male,59,1,1,1,2,480,30,50,30,50,30,11
126,7/12/19 7:50,7/12/19 8:00,0:10,1,"If you can't be there in person, send a letter.",1,1,2,3,6,6,6,6,I have carefully read and understand the instructions above.,TRUE,30,5.882,6.938,7.847,2,0,0,2.107,0,I have carefully read and understand the instructions above.,9.412,62.791,66.097,3,FALSE,0,0,3.007,0,50,3.536,3.536,4.359,1,0,0,3.107,0,20,1.777,2.192,3.226,2,0,0,3.007,0,30,1.547,3.823,4.709,5,0,0,3.106,0,30,3.328,3.328,4.129,1,0,0,3.106,0,40,2.148,2.148,3.087,1,333,10,0.001,1 in 10,10%,2,50 in 100,10,100,20,5,1 in 12 chance,10,7,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,35,11.518,11.518,12.286,1,5,5,5,1,2,4,2,4,5,1,Male,21,1,1,1,1,695,50,20,30,30,40,10
127,7/12/19 7:52,7/12/19 8:00,0:08,1,"If you can't be there in person, send a letter.",1,1,2,6,6,6,5,6,I have carefully read and understand the instructions above.,FALSE,50,3.785,3.785,6.159,1,0,0,2.007,0,I have carefully read and understand the instructions above.,11.486,11.486,12.793,1,FALSE,0,0,3.106,0,20,3.076,3.076,4.46,1,0,0,3.107,0,20,3.581,3.581,4.99,1,0,0,3.006,0,10,2.427,2.427,5.115,1,0,0,3.107,0,0,2.08,2.08,3.512,1,0,0,3.007,0,10,1.601,1.601,2.902,1,500,10,0.10%,1 in 10,10%,2%,2%,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,12,25.524,29.033,30.197,2,"
7",1,1,1,6,5,6,7,6,1,Female,20,1,0,0,1,75,20,20,10,0,10,13
128,7/12/19 7:47,7/12/19 8:00,0:13,1,mail mail.,7,6,6,7,7,6,6,6,I have carefully read and understand the instructions above.,TRUE,90,1.788,1.788,4.376,1,0,0,2.106,0,I have carefully read and understand the instructions above.,10.947,10.947,12.052,1,TRUE,0,0,3.005,0,20,1.947,11.237,12.572,3,0,0,3.116,0,30,4.236,5.62,7.485,2,0,0,3.006,0,60,3.23,6.202,7.467,2,0,0,3.011,0,50,2.635,4.296,6.335,2,0,0,3.024,0,50,6.093,6.093,8.983,1,100,100,100,1 in 100,10%,10,100,10,100,80,500,1 in 12 chance,100,7,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall keeping,90,2.139,2.139,6.347,1,6,6,6,7,7,6,5,7,6,6,Male,30,1,0,1,4,624,20,30,60,50,50,4
129,7/12/19 7:47,7/12/19 8:00,0:13,1,"If you can't be there in person, send a letter.",1,1,1,1,4,4,1,3,I have carefully read and understand the instructions above.,FALSE,10,9.431,9.431,11.629,1,0,0,2.106,0,I have carefully read and understand the instructions above.,25.177,25.177,27.167,1,FALSE,0,0,3.006,0,0,10.168,10.168,17.131,1,0,0,3.007,0,20,3.026,3.026,5.593,1,0,0,3.007,0,10,3.608,3.608,5.291,1,0,0,3.107,0,10,2.601,2.601,4.607,1,0,0,3.107,0,10,3.468,3.468,5.652,1,500,10,0.001,1 in 10,10%,0.02,1 in 50,10,100,20%,5,1 in 12 chance,50%,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,10,3.361,7.261,9.896,3,5,1,1,1,2,4,3,1,1,1,Female,29,1,1,0,3,84,0,20,10,10,10,13
130,7/12/19 7:54,7/12/19 8:00,0:06,1,"If you can't be there in person, send a letter.",2,2,3,7,6,5,5,6,I have carefully read and understand the instructions above.,FALSE,10,5.148,6.572,7.187,3,0,0,2.109,0,I have carefully read and understand the instructions above.,10.851,11.64,12.461,2,FALSE,0,0,3.012,0,10,2.037,3.423,4.016,2,0,0,3.012,0,10,1.1,1.1,2.123,1,0,0,3.014,0,0,1.433,1.433,2.095,1,0,0,3.007,0,0,1.27,1.27,1.974,1,0,0,3.013,0,0,0.865,0.865,1.533,1,500,1,0.001,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,6,2.398,3.834,4.618,2,6,2,2,4,6,6,6,5,7,1,Male,28,1,1,1,5,29,10,10,0,0,0,12
131,7/12/19 7:44,7/12/19 8:00,0:16,1,"If you can't be there in person, send a letter.",1,3,1,6,7,6,1,6,I have carefully read and understand the instructions above.,FALSE,10,9.42,9.42,11.397,1,0,0,2.008,0,I have carefully read and understand the instructions above.,23.563,23.563,24.986,1,FALSE,0,0,3.123,0,50,5.282,14.878,16.357,2,0,0,3.113,0,60,3.241,5.671,8.568,2,0,0,3.122,0,50,2.823,2.823,4.309,1,0,0,3.113,0,40,2.302,2.302,4.363,1,0,0,3.009,0,60,2.4,2.4,3.893,1,166,10,0.1,1 in 10,10%,2,2,10,100,5,5,1 in 12 chance,9,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,23,39.158,42.909,44.932,2,2,1,1,1,6,6,7,1,4,1,Male,58,0,1,0,2,10,50,60,50,40,60,11
132,7/12/19 7:49,7/12/19 8:00,0:11,1,"If you can't be there in person, send a letter. ",1,1,1,5,5,6,5,5,I have carefully read and understand the instructions above.,TRUE,30,9.381,9.381,10.148,1,0,0,2.114,0,I have carefully read and understand the instructions above.,25.251,25.251,26.192,1,FALSE,0,0,3.014,0,50,4.667,4.667,6.127,1,0,0,3.01,0,40,2.524,2.524,3.82,1,0,0,3.015,0,50,3.403,3.403,4.957,1,0,0,3.019,0,40,2.69,2.69,4.231,1,0,0,3.016,0,40,1.945,1.945,3.314,1,500,10,10,1 in 10,10%,2,2,10,100,20,0.05,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,45,19.502,20.501,21.562,2,5,1,1,1,5,5,5,5,5,1,Female,35,1,1,1,1,427,50,40,50,40,40,11
133,7/12/19 7:47,7/12/19 8:00,0:13,1,"If you can't be there in person, send a letter",6,4,5,5,6,4,3,3,I have carefully read and understand the instructions above.,FALSE,30,9.585,9.585,11.088,1,0,0,2.009,0,I have carefully read and understand the instructions above.,20.341,20.341,45.476,1,FALSE,0,0,3.006,0,10,5.252,5.252,13.464,1,0,0,3.11,0,20,3.899,3.899,5.333,1,0,0,3.108,0,10,2.874,2.874,4.314,1,0,0,3.107,0,10,2.301,2.301,3.845,1,0,0,3.007,0,10,2.089,2.089,3.493,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,2,1 in 12 chance,10,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,30,8.859,13.577,15.575,7,"
7",5,6,6,7,7,6,5,7,4,Male,29,1,1,1,1,353,10,20,10,10,10,12
134,7/12/19 7:49,7/12/19 8:00,0:11,1,"If you can't be there in person, send a letter.",2,2,2,4,7,6,6,6,I have carefully read and understand the instructions above.,TRUE,10,9.966,9.966,12.157,1,0,0,2.013,0,I have carefully read and understand the instructions above.,9.615,9.615,19.985,1,FALSE,0,0,3.113,0,30,5.334,5.334,7.931,1,0,0,3.01,0,30,2.866,2.866,4.931,1,0,0,3.025,0,30,3.012,3.012,4.788,1,0,0,3.111,0,30,2.78,2.78,4.355,1,0,0,3.012,0,30,2.901,5.381,7.004,5,500,1%,1%,1 in 10,10%,2%,2,10,1,20,5,1 in 12 chance,10,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall keeping,2,5.35,14.113,15.801,5,5,4,4,4,6,5,5,6,6,2,Male,31,1,1,1,1,382,30,30,30,30,30,10
