id,StartDate,EndDate,studytime,bottest_filter,handw,discomfort1_1,discomfort1_2,discomfort1_3,discomfort1_4,discomfort1_5,discomfort1_6,discomfort1_7,discomfort1_8,dginstrux,comp2,fairQ_1,fairQ_rt_First Click,fairQ_rt_Last Click,fairQ_rt_Page Submit,fairQ_rt_Click Count,assignrt_First Click,assignrt_Last Click,assignrt_Page Submit,assignrt_Click Count,forced,preventRT_First Click,preventRT_Last Click,preventRT_Page Submit,preventRT_Click Count,comp1,r1_rt_First Click,r1_rt_Last Click,r1_rt_Page Submit,r1_rt_Click Count,dg1,dg1_rt_First Click,dg1_rt_Last Click,dg1_rt_Page Submit,dg1_rt_Click Count,r2_rt_First Click,r2_rt_Last Click,r2_rt_Page Submit,r2_rt_Click Count,dg2,dg2_rt_First Click,dg2_rt_Last Click,dg2_rt_Page Submit,dg2_rt_Click Count,r3_rt_First Click,r3_rt_Last Click,r3_rt_Page Submit,r3_rt_Click Count,dg3,dg3_rt_First Click,dg3_rt_Last Click,dg3_rt_Page Submit,dg3_rt_Click Count,r4_rt_First Click,r4_rt_Last Click,r4_rt_Page Submit,r4_rt_Click Count,dg4,dg4_rt_First Click,dg4_rt_Last Click,dg4_rt_Page Submit,dg4_rt_Click Count,r5_rt_First Click,r5_rt_Last Click,r5_rt_Page Submit,r5_rt_Click Count,dg5,dg5_rt_First Click,dg5_rt_Last Click,dg5_rt_Page Submit,dg5_rt_Click Count,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,compcheck,memQ_4,memQrt_First Click,memQrt_Last Click,memQrt_Page Submit,memQrt_Click Count,conf,discomfort3_1,discomfort3_2,discomfort3_3,discomfort3_4,discomfort3_5,discomfort3_6,discomfort3_7,discomfort3_8,responsible,gender,age,deception1,deception2,feedbackexcl,dgXP,id,dg1,dg2,dg3,dg4,dg5,Numeracy
63,7/14/19 18:03,7/14/19 18:15,0:12,1,mail mail.,2,2,2,7,6,7,4,7,I have carefully read and understand the instructions above.,FALSE,50,14.668,14.668,15.871,1,0,0,2.005,0,I have carefully read and understand the instructions above.,29.369,29.369,30.34,1,FALSE,0,0,3.006,0,30,4.275,4.275,6.052,1,0,0,3.108,0,20,3.909,3.909,5.235,1,0,0,3.01,0,10,2.543,2.543,3.863,1,0,0,3.107,0,20,2.668,2.668,3.602,1,0,0,3.007,0,0,3.557,3.557,8.326,1,500,10,1,1 in 10,10%,2,1 in 50,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,20,6.821,10.317,13.541,4,4,2,2,3,7,7,7,5,7,1,Female,33,1,1,1,2,657,30,20,10,20,0,14
64,7/14/19 18:06,7/14/19 18:16,0:10,1,"IF YOU CAN'T BE THERE IN PERSON, SEND A LETTER. ",1,1,1,7,7,5,3,4,I have carefully read and understand the instructions above.,FALSE,30,7.561,7.561,8.678,1,0,0,2.109,0,I have carefully read and understand the instructions above.,15.761,15.761,16.8,1,FALSE,0,0,3.007,0,10,4.713,7.585,9.252,2,0,0,3.007,0,10,2.97,2.97,4.379,1,0,0,3.008,0,20,3.25,3.25,4.452,1,0,0,3.008,0,10,2.468,2.468,3.657,1,0,0,3.107,0,10,2.878,2.878,4.125,1,490,10,0.05%,1 in 10,10%,2%,2,10,100,20,5,1 in 12 chance,1,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,10,3.856,5.201,6.721,2,7,1,1,1,7,7,5,3,4,1,Female,33,1,1,1,2,483,10,10,20,10,10,11
65,7/14/19 18:08,7/14/19 18:16,0:08,1,"If you can't be there in person, send a letter.",1,1,1,6,6,4,1,3,I have carefully read and understand the instructions above.,FALSE,50,5.921,5.921,7.267,1,0,0,2.006,0,I have carefully read and understand the instructions above.,19.347,19.347,23.095,1,FALSE,0,0,3.007,0,50,2.873,2.873,4.081,1,0,0,3.007,0,50,1.721,1.721,2.41,1,0,0,3.106,0,50,2.153,2.153,3.999,1,0,0,3.106,0,50,1.37,1.37,2.148,1,0,0,3.108,0,50,1.986,1.986,2.606,1,500,100,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,0.733,3.851,5.146,3,7,1,1,1,6,6,4,1,2,1,Male,28,1,1,1,1,528,50,50,50,50,50,14
66,7/14/19 18:07,7/14/19 18:16,0:09,1,"If you can't be there in person, send a letter.",4,2,2,5,5,5,5,5,I have carefully read and understand the instructions above.,FALSE,50,3.999,4.631,5.421,2,0,0,2.008,0,I have carefully read and understand the instructions above.,16.984,17.556,18.033,2,FALSE,0,0,3.009,0,50,2.245,3.3,3.754,3,0,0,3.006,0,30,1.785,1.785,2.804,1,0,0,3.108,0,10,1.672,1.672,2.602,1,0,0,3.007,0,20,1.224,1.224,1.75,1,0,0,3.008,0,30,1.648,1.648,2.529,1,500,1,0.01,1 in 10,10%,2,2,10,100,20,0.05,1 in 12 chance,0,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,30,2.319,34.386,35.339,6,5,3,3,3,5,5,5,3,5,1,Female,23,1,1,1,2,380,50,30,10,20,30,10
67,7/14/19 18:03,7/14/19 18:16,0:13,1,"If you can't be there in person, send a letter.",2,1,1,6,6,2,5,2,I have carefully read and understand the instructions above.,TRUE,40,11.49,11.49,12.106,1,0,0,2.014,0,I have carefully read and understand the instructions above.,2.815,22.804,23.277,3,FALSE,0,0,3.017,0,60,6.798,6.798,8.667,1,0,0,3.01,0,60,1.919,1.919,2.353,1,0,0,3.013,0,50,1.411,1.411,1.927,1,0,0,3.013,0,60,1.537,1.537,1.919,1,0,0,3.014,0,60,1.076,1.076,1.433,1,500,10,0.1,1 in 10,10%,2,1 in 50,10,100,20,5,1 in 12 chance,90%,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,59,3.522,41.211,44.679,5,6,2,2,3,5,5,5,3,1,1,Male,27,1,1,1,2,414,60,60,50,60,60,15
68,7/14/19 18:08,7/14/19 18:16,0:08,1,"And if you have trouble finding the time, let us help you!",1,1,1,2,2,6,2,2,I have carefully read and understand the instructions above.,TRUE,30,3.391,5.102,6.341,2,0,0,2.006,0,I have carefully read and understand the instructions above.,5.362,5.362,6.943,1,FALSE,0,0,3.107,0,0,2.167,2.167,3.205,1,0.317,0.317,3.108,1,0,0.877,2.128,2.698,3,0,0,3.866,0,10,1.803,1.803,2.644,1,0,0,3.008,0,60,1.085,2.193,3.065,2,0,0,3.008,0,0,1.474,1.987,2.936,2,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,15,0.925,14.635,15.841,8,5,1,1,1,2,3,5,2,2,1,Male,30,1,0,1,1,699,0,0,10,60,0,13
69,7/14/19 18:03,7/14/19 18:16,0:13,1,"If you can't be there in person, send a letter.",1,1,2,4,4,5,4,1,I have carefully read and understand the instructions above.,FALSE,50,10.711,10.711,12.141,1,0,0,2.115,0,I have carefully read and understand the instructions above.,24.085,24.085,26.273,1,FALSE,0,0,3.011,0,0,5.4,5.4,8.557,1,0,0,3.014,0,0,2.706,2.706,4.312,1,0,0,3.013,0,0,2.759,2.759,5.418,1,0,0,3.015,0,0,2.175,2.175,3.861,1,0,0,3.02,0,0,2.229,2.229,3.646,1,500,1,1,1 in 10,10%,2,2,10,100,5,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,4.762,6.341,7.972,2,7,3,2,5,4,6,4,4,1,1,Female,35,1,0,0,2,276,0,0,0,0,0,12
70,7/14/19 18:05,7/14/19 18:16,0:11,1,"If you can't be there in person, send a letter.",1,1,2,7,7,4,4,4,I have carefully read and understand the instructions above.,FALSE,100,11.133,11.133,12.033,1,0,0,2.007,0,I have carefully read and understand the instructions above.,10.926,10.926,16.611,1,FALSE,0,0,3.18,0,50,4.577,4.577,6.509,1,0,0,3.009,0,60,2.003,2.003,3.264,1,0,0,3.107,0,30,1.926,1.926,3.068,1,0,0,3.006,0,20,2.537,2.537,4.066,1,0,0,3.006,0,20,3.699,3.699,4.995,1,500,100,1,1 in 10,10%,2,2,1,10,2,100,1 in 12 chance,10,78,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,33,17.274,20.65,22.114,5,5,1,1,1,4,7,4,3,7,1,Female,37,1,1,1,1,552,50,60,30,20,20,7
71,7/14/19 18:11,7/14/19 18:16,0:05,1,"If you can't be there in person, send a letter.",2,2,2,7,7,6,4,5,I have carefully read and understand the instructions above.,TRUE,10,4.175,4.175,4.859,1,0,0,2.11,0,I have carefully read and understand the instructions above.,2.695,2.695,8.069,1,FALSE,0,0,4.045,0,0,3.328,3.328,4.204,1,0,0,3.01,0,0,1.813,1.813,2.61,1,0,0,3.006,0,0,1.082,1.082,1.729,1,0,0,3.009,0,0,1.415,1.415,2.179,1,0,0,3.013,0,0,1.167,1.167,1.837,1,500,10,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,32,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,0,2.284,2.284,3.096,1,7,2,2,2,7,7,6,3,5,1,Female,33,1,1,1,2,203,0,0,0,0,0,11
72,7/14/19 18:02,7/14/19 18:16,0:14,1,"If you can't be there in person, send a letter.",6,2,2,4,7,5,2,5,I have carefully read and understand the instructions above.,FALSE,50,8.257,8.257,9.919,1,0,0,2.006,0,I have carefully read and understand the instructions above.,19.926,19.926,21.639,1,FALSE,0,0,3.006,0,60,6.132,6.132,8.117,1,0,0,3.006,0,40,3.84,3.84,9.2,1,0,0,3.005,0,40,3.964,3.964,6.72,1,0,0,3.005,0,40,3.198,3.198,4.375,1,0,0,3.005,0,70,3.55,3.55,4.647,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.5,4.859,8.158,6,6,6,2,2,3,7,5,2,4,1,Male,20,1,1,1,1,462,60,40,40,40,70,15
73,7/14/19 18:03,7/14/19 18:16,0:13,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,2,3,I have carefully read and understand the instructions above.,FALSE,0,16.803,16.803,19.72,1,0,0,2.006,0,I have carefully read and understand the instructions above.,16.536,16.536,19.343,1,FALSE,0,0,3.007,0,0,5.569,5.569,10.697,1,0,0,3.007,0,0,2.796,2.796,6.252,1,0,0,3.006,0,0,3.183,3.183,4.152,1,0,0,3.006,0,0,2.549,2.549,3.484,1,0,0,3.007,0,0,3.585,3.585,4.598,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,2,1 in 12 chance,18,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,1.929,1.929,5.385,1,7,1,1,1,7,7,7,2,3,1,Male,29,1,1,1,2,224,0,0,0,0,0,12
74,7/14/19 18:06,7/14/19 18:16,0:10,1,"If you can't be there in person, send a letter.",1,1,1,6,7,5,3,3,I have carefully read and understand the instructions above.,FALSE,10,8.311,8.311,9.474,1,0,0,2.025,0,I have carefully read and understand the instructions above.,20.159,20.159,20.873,1,FALSE,0,0,3.123,0,0,5.523,11.252,12.749,2,0,0,3.122,0,0,3.135,3.135,4.574,1,0,0,3.026,0,0,2.99,4.569,5.871,2,0,0,3.023,0,0,2.364,2.364,3.515,1,0,0,3.024,0,0,1.48,1.48,2.503,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,2.245,4.949,7.202,3,6,1,1,1,5,6,4,5,3,1,Male,41,1,1,1,2,498,0,0,0,0,0,13
75,7/14/19 18:06,7/14/19 18:16,0:10,1,"If you can't be there in person, send a letter.",1,1,1,6,7,6,7,7,I have carefully read and understand the instructions above.,FALSE,50,39.262,42.137,43.903,2,0,0,2.007,0,I have carefully read and understand the instructions above.,1.145,1.145,13.438,1,FALSE,0,0,3.006,0,50,4.158,4.158,5.024,1,0,0,3.007,0,50,2.02,3.8,4.666,2,0,0,3.006,0,50,2.767,2.767,3.428,1,0,0,3.007,0,50,3.694,3.694,4.34,1,0,0,3.007,0,50,1.846,1.846,2.634,1,500,10,0.10%,1 in 10,10%,2%,2,1,10,20%,5,1 in 12 chance,10%,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,2.368,6.531,8.296,2,7,1,1,1,7,7,7,5,6,1,Male,36,1,1,1,2,512,50,50,50,50,50,11
76,7/14/19 18:04,7/14/19 18:16,0:12,1,mail mail.,1,1,1,6,6,6,6,6,I have carefully read and understand the instructions above.,FALSE,10,10.057,10.057,11.486,1,0,0,2.008,0,I have carefully read and understand the instructions above.,44.784,44.784,47.609,1,FALSE,0,0,3.007,0,0,6.439,6.439,7.522,1,0,0,3.008,0,0,2.877,2.877,4.387,1,0,0,3.007,0,0,1.296,1.296,2.236,1,0,0,3.008,0,0,1.607,1.607,2.6,1,0,0,3.008,0,0,1.265,1.265,2.327,1,500,10,0.1,1 in 10,10%,2,2,10,100,80,50,1 in 12 chance,20,5,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,33,3.469,7.357,8.399,2,3,6,6,4,6,6,6,4,6,7,Female,68,1,1,1,2,314,0,0,0,0,0,10
77,7/14/19 18:06,7/14/19 18:17,0:11,1,"If you can't be there in person, send a letter.",1,1,1,6,4,3,4,4,I have carefully read and understand the instructions above.,FALSE,50,4.899,4.899,6.484,1,0,0,2.015,0,I have carefully read and understand the instructions above.,22.59,22.59,23.195,1,FALSE,0,0,3.016,0,0,4.032,4.032,6.627,1,0,0,3.01,0,0,1.69,1.69,2.617,1,0,0,3.01,0,0,1.494,1.494,2.382,1,0,0,3.009,0,0,1.318,1.318,2.039,1,0,0,3.01,0,0,0.874,0.874,1.599,1,600,10,"0,1",1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,1.771,1.771,3.588,1,7,1,1,1,5,6,5,5,5,7,Female,45,1,1,1,5,171,0,0,0,0,0,11
78,7/14/19 18:00,7/14/19 18:17,0:17,1,"If you can't be there in person, send a letter.",4,5,4,6,7,2,3,6,I have carefully read and understand the instructions above.,FALSE,50,9.965,9.965,11.588,1,0,0,2.109,0,I have carefully read and understand the instructions above.,22.082,22.082,23.215,1,FALSE,0,0,3.111,0,0,4.555,4.555,8.093,1,0,0,3.108,0,20,3.116,3.116,5.635,1,0,0,3.108,0,0,2.941,2.941,4.345,1,0,0,3.109,0,0,2.999,2.999,5.588,1,0,0,3.111,0,10,2.126,2.126,3.858,1,500,10,0.10%,1 in 10,10%,2%,2 in 100 or 1 in 50,10,100,20%,0,1 in 12 chance,10%,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,6,18.838,20.851,32.328,3,3,3,1,1,7,7,4,1,5,1,Female,21,0,1,1,2,230,0,20,0,0,10,11
79,7/14/19 18:03,7/14/19 18:17,0:14,1,"If you can't be there in person, send a letter.",1,1,1,6,6,6,4,6,I have carefully read and understand the instructions above.,FALSE,10,38.835,38.835,40.205,1,0,0,2.107,0,I have carefully read and understand the instructions above.,63.535,63.535,64.456,1,FALSE,0,0,3.007,0,30,6.073,6.073,7.723,1,0,0,3.006,0,20,1.9,1.9,5.018,1,0,0,3.007,0,20,1.966,2.643,6.801,2,0,0,3.008,0,20,4.88,4.88,7.84,1,0,0,3.108,0,20,2.649,2.649,8.494,1,500,1,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,8,16,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,22,3.789,5.689,7.341,2,6,1,1,1,6,6,6,4,6,1,Female,43,1,1,0,2,85,30,20,20,20,20,10
80,7/14/19 18:08,7/14/19 18:17,0:09,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,7,I have carefully read and understand the instructions above.,TRUE,30,4.553,4.553,5.742,1,0,0,2.012,0,I have carefully read and understand the instructions above.,0.961,0.961,6.047,1,TRUE,0,0,3.008,0,50,3.195,4.111,4.944,2,0,0,3.013,0,50,2.918,2.918,4.609,1,0,0,3.008,0,30,1.834,1.834,2.91,1,0,0,3.108,0,30,1.314,1.314,2.452,1,0,0,3.007,0,30,1.588,1.588,2.366,1,500,10,1,1 in 10,10%,2,2,10,1,20,5,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,4.48,9.568,11.395,5,6,1,1,1,7,7,7,7,7,5,Male,36,1,0,1,3,474,50,50,30,30,30,12
81,7/14/19 18:07,7/14/19 18:17,0:10,1,"If you can't be there in person, send a letter. ",1,1,1,4,4,1,1,1,I have carefully read and understand the instructions above.,FALSE,10,4.349,5.577,6.184,2,0,0,2.006,0,I have carefully read and understand the instructions above.,9.014,9.014,9.704,1,FALSE,0,0,3.107,0,50,1.888,2.444,3.209,2,0,0,3.105,0,50,1.527,1.527,2.316,1,0,0,3.006,0,50,1.263,2.44,3.672,2,0,0,3.005,0,50,1.03,1.663,2.557,2,0,0,3.006,0,60,2.114,2.114,2.986,1,500,10,1,1 in 10,10%,2,50,1,10,20,5,1 in 12 chance,9,32,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,52,1.051,18.288,18.929,2,6,1,1,1,6,7,5,1,1,1,Female,24,1,1,1,1,354,50,50,50,50,60,8
82,7/14/19 18:07,7/14/19 18:17,0:10,1,"If you can't be there in person, send a letter.",3,3,5,5,5,4,4,3,I have carefully read and understand the instructions above.,FALSE,30,4.396,8.769,9.852,4,0,0,2.013,0,I have carefully read and understand the instructions above.,13.099,13.099,14.055,1,FALSE,0,0,3.115,0,50,2.496,2.496,4.426,1,0,0,3.009,0,50,2.602,2.602,3.735,1,0,0,3.009,0,50,1.874,1.874,3.155,1,0,0,3.009,0,50,1.414,1.414,2.625,1,0,0,3.01,0,50,1.581,2.271,3.299,2,500,10,0.10%,1 in 10,10%,2% in ten years,1 in 50 in ten years,10,100,20%,5,1 in 12 chance,90%,64%,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.009,4.415,5.429,2,7,1,2,2,5,5,4,4,3,1,Female,32,1,1,1,2,274,50,50,50,50,50,14
83,7/14/19 18:05,7/14/19 18:17,0:12,1,"If you can't be there in person, send a letter.",2,2,1,3,5,3,3,4,I have carefully read and understand the instructions above.,FALSE,50,14.447,16.335,19.056,2,0,0,2.006,0,I have carefully read and understand the instructions above.,17.561,17.561,18.42,1,FALSE,0,0,3.105,0,60,4.425,4.425,6.217,1,0,0,3.106,0,40,2.104,2.104,2.954,1,0,0,3.006,0,50,1.883,1.883,3.233,1,0,0,3.105,0,40,2.184,2.184,3.433,1,0,0,3.106,0,50,2.539,2.539,3.17,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,42,1.304,1.304,3.127,1,6,3,2,2,5,6,6,1,4,1,Male,21,1,1,1,2,350,60,40,50,40,50,14
84,7/14/19 18:02,7/14/19 18:17,0:15,1,"If you can't be there in person, send a letter.",1,1,1,4,5,4,3,5,I have carefully read and understand the instructions above.,FALSE,10,12.737,12.737,13.545,1,0,0,2.113,0,I have carefully read and understand the instructions above.,14.325,14.325,15.237,1,FALSE,0,0,3.113,0,50,3.391,3.391,6.097,1,0,0,3.01,0,60,2.27,2.27,3.67,1,0,0,3.113,0,60,2.807,2.807,4.474,1,0,0,3.117,0,70,1.916,1.916,2.805,1,0,0,3.013,0,80,2.357,4.336,5.199,2,500,10,0.1,1 in 10,10%,2,20,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,62,5.401,54.774,55.719,11,6,1,1,1,5,5,4,3,4,1,Female,29,1,1,1,1,627,50,60,60,70,80,13
85,7/14/19 18:00,7/14/19 18:17,0:17,1,"If you can't be there in person, send a letter.",1,1,1,5,6,5,3,5,I have carefully read and understand the instructions above.,FALSE,40,4.741,4.741,5.295,1,0,0,2.006,0,I have carefully read and understand the instructions above.,12.757,131.849,132.518,2,FALSE,0,0,3.106,0,50,3.223,3.223,4.998,1,0,0,3.105,0,40,2.056,2.056,2.724,1,0,0,3.107,0,50,2.114,2.114,4.763,1,0,0,3.006,0,40,1.836,1.836,2.578,1,0,0,3.006,0,40,1.779,1.779,2.39,1,500,10,0.10%,1 in 10,10%,2%,1 in 50,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,44,5.563,33.454,35.833,3,7,1,1,1,6,7,7,6,6,1,Male,20,1,1,1,2,150,50,40,50,40,40,14
86,7/14/19 18:05,7/14/19 18:17,0:12,1,"If you can't be there in person, send a letter.",1,1,3,5,6,6,4,1,I have carefully read and understand the instructions above.,FALSE,0,4.84,17.258,19.613,9,0,0,2.107,0,I have carefully read and understand the instructions above.,38.191,38.191,39.487,1,FALSE,0,0,3.007,0,10,3.327,3.327,5.892,1,0,0,3.007,0,20,2.48,2.48,3.495,1,0,0,3.107,0,20,3.006,3.006,4.039,1,0,0,3.107,0,10,2.53,2.53,3.571,1,0,0,3.007,0,10,2.376,2.376,3.289,1,500,100,0.01%,1 in 10,10%,2%,2%,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,14,6.535,6.535,7.591,1,3,4,6,3,4,5,4,2,1,1,Female,25,1,1,1,4,16,10,20,20,10,10,11
87,7/14/19 18:00,7/14/19 18:18,0:18,1,"If you can't be there in person, send a letter.",1,1,2,6,6,6,5,6,I have carefully read and understand the instructions above.,FALSE,50,10.054,10.054,11.542,1,0,0,2.006,0,I have carefully read and understand the instructions above.,24.564,24.564,25.73,1,FALSE,0,0,3.106,0,0,6.849,7.75,10.968,2,0,0,3.008,0,20,3.99,3.99,5.843,1,0,0,3.11,0,10,3.887,3.887,9.211,1,0,0,3.006,0,10,2.955,2.955,5.065,1,0,0,3.007,0,10,1.811,1.811,3.028,1,500,10,0.10%,1 in 10,10%,2%,2%,10,100,20%,5,1 in 12 chance,50%,64%,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,12,11.309,27.162,28.122,3,5,1,1,1,6,6,6,5,6,1,Male,23,0,1,1,1,84,0,20,10,10,10,14
88,7/14/19 18:03,7/14/19 18:18,0:15,1,If you can't be there in person send a letter.,1,1,1,5,6,4,4,4,I have carefully read and understand the instructions above.,FALSE,30,9.499,9.499,10.879,1,0,0,2.16,0,I have carefully read and understand the instructions above.,46.208,62.226,62.943,2,FALSE,0,0,3.113,0,50,10.713,10.713,12.087,1,0,0,3.108,0,50,3.738,3.738,5.014,1,0,0,3.125,0,40,3.235,3.961,5.042,2,0,0,3.008,0,40,2.037,2.901,4.072,3,0,0,3.116,0,50,4.369,4.369,5.743,1,600,1,1%,1 in 10,10%,2%,2,10,100,20,10,1 in 12 chance,9,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,46,26.278,31.581,35.508,8,6,1,1,1,5,6,4,4,4,1,Female,41,1,0,1,2,674,50,50,40,40,50,9
89,7/14/19 18:03,7/14/19 18:18,0:15,1,"And if you have trouble finding the time, let us help you!",1,1,1,7,7,5,6,6,I have carefully read and understand the instructions above.,FALSE,50,9.535,9.535,11.413,1,0,0,2.107,0,I have carefully read and understand the instructions above.,3.308,62.081,62.949,4,FALSE,0,0,3.006,0,30,5.572,5.572,10.172,1,0,0,3.007,0,50,1.651,1.651,4.115,1,0,0,3.108,0,30,1.68,1.68,2.946,1,0,0,3.008,0,10,1.809,1.809,2.953,1,0,0,3.007,0,70,1.578,4.556,5.426,3,500,10,0.01,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,45,3.568,7.842,9.914,5,6,2,4,3,7,7,6,5,6,1,Male,29,1,0,1,3,692,30,50,30,10,70,14
90,7/14/19 18:05,7/14/19 18:18,0:13,1,mail mail.,1,2,2,5,6,5,4,5,I have carefully read and understand the instructions above.,TRUE,10,9.73,12.211,13.735,2,0,0,2.009,0,I have carefully read and understand the instructions above.,11.497,11.497,12.095,1,TRUE,0,0,3.017,0,20,3.822,4.856,6.194,2,0,0,3.008,0,30,2.772,2.772,3.6,1,0,0,3.11,0,20,2.251,2.251,2.93,1,0,0,3.108,0,30,1.793,1.793,2.549,1,0,0,3.009,0,50,2.409,2.409,3.156,1,400,2,1,1 in 10,10%,2,2 in 100,0.1,1,2000,1,1 in 12 chance,2,44,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,4.16,18.28,20.171,4,2,1,1,1,5,6,3,4,4,1,Female,32,1,1,1,2,39,20,30,20,30,50,5
91,7/14/19 18:02,7/14/19 18:18,0:16,1," If you can't be there in person, send a letter.",3,2,2,6,6,4,4,1,I have carefully read and understand the instructions above.,FALSE,0,11.574,11.574,12.819,1,0,0,2.112,0,I have carefully read and understand the instructions above.,18.2,18.2,21.495,1,FALSE,0,0,3.009,0,40,4.604,4.604,6.033,1,0,0,3.019,0,30,3.198,3.198,4.651,1,0,0,3.01,0,20,3.003,3.003,4.009,1,0,0,3.117,0,20,3.806,3.806,5.2,1,0,0,3.107,0,20,3.397,3.397,4.647,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,75,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,26,82.205,86.322,87.748,2,6,2,4,4,7,7,7,6,2,1,Male,72,1,1,1,2,197,40,30,20,20,20,13
92,7/14/19 18:08,7/14/19 18:18,0:10,1,"If you can't be there in person, send a letter.",1,1,1,6,7,5,6,5,I have carefully read and understand the instructions above.,FALSE,0,7.292,12.931,13.961,3,0,0,2.112,0,I have carefully read and understand the instructions above.,11.054,11.054,17.44,1,FALSE,0,0,3.114,0,50,3.529,6.7,7.786,2,0,0,3.011,0,50,2.934,2.934,3.905,1,0,0,3.146,0,50,2.577,2.577,3.601,1,0,0,3.012,0,50,2.165,2.165,2.865,1,0,0,3.013,0,50,1.974,1.974,2.866,1,300,10,10,1 in 10,10%,2,2,10,100,20,500,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,1.357,4.054,5.531,6,7,1,1,1,6,7,5,6,6,1,Female,20,1,1,1,2,151,50,50,50,50,50,10
